instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,temp_group
240,2011-01-11,Spring,2011,1,8,0,2,1,2,0.18,0.2121,0.51,0.0896,3,214,217,Dingin
241,2011-01-11,Spring,2011,1,9,0,2,1,2,0.18,0.19699999999999998,0.51,0.1642,3,127,130,Dingin
242,2011-01-11,Spring,2011,1,10,0,2,1,2,0.2,0.2121,0.51,0.1642,3,51,54,Dingin
243,2011-01-11,Spring,2011,1,11,0,2,1,2,0.2,0.2121,0.47,0.1343,4,31,35,Dingin
244,2011-01-11,Spring,2011,1,12,0,2,1,2,0.2,0.2273,0.51,0.1045,2,55,57,Dingin
245,2011-01-11,Spring,2011,1,13,0,2,1,2,0.2,0.2273,0.59,0.0896,6,46,52,Dingin
246,2011-01-11,Spring,2011,1,14,0,2,1,2,0.2,0.2273,0.59,0.0896,3,60,63,Dingin
247,2011-01-11,Spring,2011,1,15,0,2,1,2,0.16,0.19699999999999998,0.8,0.0896,2,45,47,Dingin
248,2011-01-11,Spring,2011,1,16,0,2,1,2,0.16,0.1515,0.86,0.2239,4,72,76,Dingin
249,2011-01-11,Spring,2011,1,17,0,2,1,2,0.16,0.1515,0.86,0.2239,6,130,136,Dingin
250,2011-01-11,Spring,2011,1,18,0,2,1,3,0.16,0.1818,0.93,0.1045,1,94,95,Dingin
251,2011-01-11,Spring,2011,1,19,0,2,1,3,0.16,0.2273,0.93,0.0,0,51,51,Dingin
252,2011-01-11,Spring,2011,1,20,0,2,1,3,0.16,0.1515,0.93,0.19399999999999998,0,32,32,Dingin
253,2011-01-11,Spring,2011,1,21,0,2,1,3,0.16,0.19699999999999998,0.86,0.0896,0,20,20,Dingin
254,2011-01-11,Spring,2011,1,22,0,2,1,3,0.16,0.1818,0.93,0.1045,1,28,29,Dingin
255,2011-01-11,Spring,2011,1,23,0,2,1,3,0.16,0.19699999999999998,0.93,0.0896,1,18,19,Dingin
256,2011-01-12,Spring,2011,1,0,0,3,1,2,0.16,0.19699999999999998,0.86,0.0896,0,7,7,Dingin
257,2011-01-12,Spring,2011,1,1,0,3,1,2,0.16,0.1818,0.86,0.1045,0,6,6,Dingin
258,2011-01-12,Spring,2011,1,2,0,3,1,1,0.14,0.1515,0.86,0.1343,0,1,1,Dingin
259,2011-01-12,Spring,2011,1,5,0,3,1,1,0.14,0.1515,0.86,0.1642,0,5,5,Dingin
260,2011-01-12,Spring,2011,1,6,0,3,1,1,0.12,0.1515,0.93,0.1343,0,16,16,Dingin
261,2011-01-12,Spring,2011,1,7,0,3,1,1,0.14,0.1515,0.69,0.1343,0,54,54,Dingin
262,2011-01-12,Spring,2011,1,8,0,3,1,1,0.16,0.1667,0.59,0.1642,3,125,128,Dingin
263,2011-01-12,Spring,2011,1,9,0,3,1,1,0.16,0.1364,0.59,0.3284,3,78,81,Dingin
264,2011-01-12,Spring,2011,1,10,0,3,1,1,0.18,0.1818,0.55,0.2239,0,39,39,Dingin
265,2011-01-12,Spring,2011,1,11,0,3,1,1,0.2,0.1818,0.51,0.3881,3,32,35,Dingin
266,2011-01-12,Spring,2011,1,12,0,3,1,1,0.2,0.1515,0.47,0.5821,3,52,55,Dingin
267,2011-01-12,Spring,2011,1,13,0,3,1,1,0.22,0.19699999999999998,0.44,0.3582,0,49,49,Dingin
268,2011-01-12,Spring,2011,1,14,0,3,1,1,0.2,0.1818,0.47,0.3284,0,44,44,Dingin
269,2011-01-12,Spring,2011,1,15,0,3,1,1,0.2,0.1667,0.47,0.4179,1,48,49,Dingin
270,2011-01-12,Spring,2011,1,16,0,3,1,1,0.22,0.19699999999999998,0.44,0.3284,5,63,68,Dingin
271,2011-01-12,Spring,2011,1,17,0,3,1,1,0.2,0.1818,0.47,0.3582,0,139,139,Dingin
272,2011-01-12,Spring,2011,1,18,0,3,1,1,0.2,0.1515,0.47,0.5224,2,135,137,Dingin
273,2011-01-12,Spring,2011,1,19,0,3,1,1,0.18,0.1515,0.47,0.4179,1,82,83,Dingin
274,2011-01-12,Spring,2011,1,20,0,3,1,1,0.16,0.1364,0.5,0.3284,2,54,56,Dingin
275,2011-01-12,Spring,2011,1,21,0,3,1,1,0.16,0.1364,0.55,0.3284,0,57,57,Dingin
276,2011-01-12,Spring,2011,1,22,0,3,1,1,0.16,0.1212,0.55,0.4478,1,32,33,Dingin
277,2011-01-12,Spring,2011,1,23,0,3,1,1,0.14,0.1061,0.59,0.4179,1,19,20,Dingin
278,2011-01-13,Spring,2011,1,0,0,4,1,1,0.14,0.1212,0.59,0.2836,1,6,7,Dingin
279,2011-01-13,Spring,2011,1,1,0,4,1,1,0.14,0.1212,0.5,0.2836,0,2,2,Dingin
280,2011-01-13,Spring,2011,1,2,0,4,1,1,0.14,0.1212,0.5,0.3582,0,2,2,Dingin
281,2011-01-13,Spring,2011,1,3,0,4,1,1,0.14,0.1212,0.5,0.3284,0,3,3,Dingin
282,2011-01-13,Spring,2011,1,4,0,4,1,1,0.14,0.1212,0.5,0.2537,0,4,4,Dingin
283,2011-01-13,Spring,2011,1,5,0,4,1,1,0.14,0.1212,0.5,0.2985,0,3,3,Dingin
284,2011-01-13,Spring,2011,1,6,0,4,1,1,0.12,0.1515,0.54,0.1343,0,28,28,Dingin
285,2011-01-13,Spring,2011,1,7,0,4,1,1,0.12,0.1515,0.54,0.1343,0,72,72,Dingin
286,2011-01-13,Spring,2011,1,8,0,4,1,1,0.14,0.1364,0.5,0.19399999999999998,5,197,202,Dingin
287,2011-01-13,Spring,2011,1,9,0,4,1,1,0.14,0.1212,0.5,0.3284,2,137,139,Dingin
288,2011-01-13,Spring,2011,1,10,0,4,1,2,0.16,0.1364,0.5,0.3582,2,36,38,Dingin
289,2011-01-13,Spring,2011,1,11,0,4,1,2,0.2,0.1667,0.44,0.4478,4,33,37,Dingin
290,2011-01-13,Spring,2011,1,12,0,4,1,1,0.2,0.1667,0.44,0.4179,3,49,52,Dingin
291,2011-01-13,Spring,2011,1,13,0,4,1,1,0.22,0.19699999999999998,0.41,0.4478,2,81,83,Dingin
292,2011-01-13,Spring,2011,1,14,0,4,1,1,0.22,0.19699999999999998,0.41,0.3881,3,39,42,Dingin
293,2011-01-13,Spring,2011,1,15,0,4,1,1,0.24,0.2121,0.38,0.2985,5,55,60,Dingin
294,2011-01-13,Spring,2011,1,16,0,4,1,1,0.24,0.2121,0.38,0.3582,2,76,78,Dingin
295,2011-01-13,Spring,2011,1,17,0,4,1,1,0.2,0.1818,0.4,0.2836,4,158,162,Dingin
296,2011-01-13,Spring,2011,1,18,0,4,1,1,0.2,0.1818,0.4,0.3284,3,141,144,Dingin
297,2011-01-13,Spring,2011,1,19,0,4,1,1,0.16,0.1515,0.47,0.2537,1,98,99,Dingin
298,2011-01-13,Spring,2011,1,20,0,4,1,1,0.16,0.1515,0.47,0.2239,0,64,64,Dingin
299,2011-01-13,Spring,2011,1,21,0,4,1,1,0.14,0.1212,0.46,0.2985,0,40,40,Dingin
300,2011-01-13,Spring,2011,1,22,0,4,1,1,0.14,0.1212,0.46,0.3284,0,30,30,Dingin
301,2011-01-13,Spring,2011,1,23,0,4,1,1,0.12,0.1364,0.5,0.19399999999999998,1,14,15,Dingin
302,2011-01-14,Spring,2011,1,0,0,5,1,1,0.12,0.1364,0.5,0.19399999999999998,0,14,14,Dingin
303,2011-01-14,Spring,2011,1,1,0,5,1,1,0.1,0.1212,0.54,0.1642,0,5,5,Dingin
304,2011-01-14,Spring,2011,1,2,0,5,1,1,0.1,0.1212,0.54,0.1343,0,1,1,Dingin
305,2011-01-14,Spring,2011,1,3,0,5,1,1,0.1,0.1364,0.54,0.1045,0,1,1,Dingin
306,2011-01-14,Spring,2011,1,5,0,5,1,1,0.1,0.1364,0.54,0.0896,0,8,8,Dingin
307,2011-01-14,Spring,2011,1,6,0,5,1,1,0.1,0.1818,0.54,0.0,0,17,17,Dingin
308,2011-01-14,Spring,2011,1,7,0,5,1,1,0.1,0.1212,0.74,0.1642,0,70,70,Dingin
309,2011-01-14,Spring,2011,1,8,0,5,1,1,0.12,0.1667,0.68,0.0,2,156,158,Dingin
310,2011-01-14,Spring,2011,1,9,0,5,1,1,0.14,0.1515,0.69,0.1343,0,117,117,Dingin
311,2011-01-14,Spring,2011,1,10,0,5,1,1,0.18,0.1818,0.55,0.19399999999999998,4,40,44,Dingin
312,2011-01-14,Spring,2011,1,11,0,5,1,1,0.18,0.1667,0.51,0.2836,6,47,53,Dingin
313,2011-01-14,Spring,2011,1,12,0,5,1,1,0.2,0.19699999999999998,0.44,0.2537,2,59,61,Dingin
314,2011-01-14,Spring,2011,1,13,0,5,1,1,0.22,0.19699999999999998,0.37,0.3881,4,73,77,Dingin
315,2011-01-14,Spring,2011,1,14,0,5,1,1,0.22,0.2121,0.41,0.2836,5,59,64,Dingin
316,2011-01-14,Spring,2011,1,15,0,5,1,1,0.24,0.2424,0.38,0.1642,9,59,68,Dingin
317,2011-01-14,Spring,2011,1,16,0,5,1,1,0.22,0.2424,0.41,0.1045,3,87,90,Dingin
318,2011-01-14,Spring,2011,1,17,0,5,1,1,0.22,0.2273,0.41,0.1642,4,155,159,Dingin
319,2011-01-14,Spring,2011,1,18,0,5,1,1,0.2,0.2576,0.47,0.0,5,134,139,Dingin
320,2011-01-14,Spring,2011,1,19,0,5,1,1,0.16,0.19699999999999998,0.59,0.0896,3,89,92,Dingin
321,2011-01-14,Spring,2011,1,20,0,5,1,1,0.18,0.2424,0.59,0.0,0,68,68,Dingin
322,2011-01-14,Spring,2011,1,21,0,5,1,1,0.16,0.2273,0.69,0.0,4,48,52,Dingin
323,2011-01-14,Spring,2011,1,22,0,5,1,2,0.16,0.2273,0.69,0.0,2,34,36,Dingin
324,2011-01-14,Spring,2011,1,23,0,5,1,2,0.18,0.2424,0.55,0.0,1,26,27,Dingin
325,2011-01-15,Spring,2011,1,0,0,6,0,1,0.18,0.2424,0.55,0.0,3,25,28,Dingin
326,2011-01-15,Spring,2011,1,1,0,6,0,2,0.16,0.19699999999999998,0.59,0.0896,2,18,20,Dingin
327,2011-01-15,Spring,2011,1,2,0,6,0,2,0.16,0.19699999999999998,0.59,0.0896,0,12,12,Dingin
328,2011-01-15,Spring,2011,1,3,0,6,0,2,0.16,0.2273,0.59,0.0,1,7,8,Dingin
329,2011-01-15,Spring,2011,1,4,0,6,0,2,0.16,0.2273,0.59,0.0,0,5,5,Dingin
330,2011-01-15,Spring,2011,1,5,0,6,0,1,0.16,0.2273,0.59,0.0,0,1,1,Dingin
331,2011-01-15,Spring,2011,1,6,0,6,0,1,0.14,0.1667,0.63,0.1045,1,2,3,Dingin
332,2011-01-15,Spring,2011,1,7,0,6,0,1,0.14,0.2121,0.63,0.0,1,9,10,Dingin
333,2011-01-15,Spring,2011,1,8,0,6,0,1,0.14,0.1515,0.63,0.1343,1,22,23,Dingin
334,2011-01-15,Spring,2011,1,9,0,6,0,1,0.16,0.1818,0.64,0.1343,2,31,33,Dingin
335,2011-01-15,Spring,2011,1,10,0,6,0,1,0.18,0.19699999999999998,0.59,0.1642,2,57,59,Dingin
336,2011-01-15,Spring,2011,1,11,0,6,0,1,0.2,0.19699999999999998,0.55,0.2239,18,54,72,Dingin
337,2011-01-15,Spring,2011,1,12,0,6,0,1,0.24,0.2273,0.48,0.2239,15,74,89,Dingin
338,2011-01-15,Spring,2011,1,13,0,6,0,1,0.28,0.2576,0.38,0.2985,21,80,101,Dingin
339,2011-01-15,Spring,2011,1,14,0,6,0,1,0.3,0.2879,0.39,0.2836,26,92,118,Dingin
340,2011-01-15,Spring,2011,1,15,0,6,0,2,0.32,0.3182,0.36,0.19399999999999998,21,108,129,Sejuk
341,2011-01-15,Spring,2011,1,16,0,6,0,2,0.34,0.3333,0.34,0.19399999999999998,33,95,128,Sejuk
342,2011-01-15,Spring,2011,1,17,0,6,0,2,0.32,0.303,0.36,0.2836,29,54,83,Sejuk
343,2011-01-15,Spring,2011,1,18,0,6,0,2,0.3,0.2879,0.45,0.2537,15,69,84,Dingin
344,2011-01-15,Spring,2011,1,19,0,6,0,2,0.32,0.303,0.39,0.2537,14,60,74,Sejuk
345,2011-01-15,Spring,2011,1,20,0,6,0,2,0.32,0.303,0.39,0.2537,6,35,41,Sejuk
346,2011-01-15,Spring,2011,1,21,0,6,0,2,0.32,0.303,0.39,0.2239,6,51,57,Sejuk
347,2011-01-15,Spring,2011,1,22,0,6,0,2,0.3,0.3182,0.42,0.1045,0,26,26,Dingin
348,2011-01-15,Spring,2011,1,23,0,6,0,1,0.3,0.2879,0.45,0.2836,5,39,44,Dingin
349,2011-01-16,Spring,2011,1,0,0,0,0,1,0.26,0.303,0.56,0.0,6,33,39,Dingin
350,2011-01-16,Spring,2011,1,1,0,0,0,1,0.26,0.2727,0.56,0.1343,4,19,23,Dingin
351,2011-01-16,Spring,2011,1,2,0,0,0,1,0.26,0.2879,0.56,0.0896,3,13,16,Dingin
352,2011-01-16,Spring,2011,1,3,0,0,0,1,0.22,0.2727,0.69,0.0,9,6,15,Dingin
353,2011-01-16,Spring,2011,1,4,0,0,0,1,0.26,0.2576,0.56,0.1642,0,1,1,Dingin
354,2011-01-16,Spring,2011,1,5,0,0,0,2,0.26,0.2576,0.56,0.1642,1,1,2,Dingin
355,2011-01-16,Spring,2011,1,6,0,0,0,2,0.26,0.2576,0.56,0.1642,0,1,1,Dingin
356,2011-01-16,Spring,2011,1,7,0,0,0,2,0.24,0.2121,0.56,0.2985,0,3,3,Dingin
357,2011-01-16,Spring,2011,1,8,0,0,0,1,0.22,0.2121,0.55,0.2836,0,18,18,Dingin
358,2011-01-16,Spring,2011,1,9,0,0,0,1,0.22,0.2121,0.51,0.2537,3,29,32,Dingin
359,2011-01-16,Spring,2011,1,10,0,0,0,1,0.22,0.2121,0.51,0.2836,8,71,79,Dingin
360,2011-01-16,Spring,2011,1,11,0,0,0,1,0.24,0.2273,0.44,0.2537,23,70,93,Dingin
361,2011-01-16,Spring,2011,1,12,0,0,0,1,0.24,0.2121,0.41,0.2836,29,75,104,Dingin
362,2011-01-16,Spring,2011,1,13,0,0,0,1,0.26,0.2273,0.35,0.2985,23,95,118,Dingin
363,2011-01-16,Spring,2011,1,14,0,0,0,1,0.28,0.2727,0.36,0.2537,22,69,91,Dingin
364,2011-01-16,Spring,2011,1,15,0,0,0,1,0.26,0.2424,0.38,0.2537,35,78,113,Dingin
365,2011-01-16,Spring,2011,1,16,0,0,0,1,0.24,0.2273,0.38,0.2239,22,77,99,Dingin
366,2011-01-16,Spring,2011,1,17,0,0,0,1,0.22,0.2121,0.37,0.2537,23,82,105,Dingin
367,2011-01-16,Spring,2011,1,18,0,0,0,1,0.2,0.2121,0.4,0.1642,11,56,67,Dingin
368,2011-01-16,Spring,2011,1,19,0,0,0,1,0.18,0.19699999999999998,0.47,0.1343,14,47,61,Dingin
369,2011-01-16,Spring,2011,1,20,0,0,0,1,0.18,0.19699999999999998,0.47,0.1642,7,50,57,Dingin
370,2011-01-16,Spring,2011,1,21,0,0,0,1,0.18,0.19699999999999998,0.51,0.1642,6,22,28,Dingin
371,2011-01-16,Spring,2011,1,22,0,0,0,2,0.2,0.2121,0.49,0.1343,2,19,21,Dingin
372,2011-01-16,Spring,2011,1,23,0,0,0,2,0.2,0.2273,0.4,0.1045,0,18,18,Dingin
373,2011-01-17,Spring,2011,1,0,1,1,0,2,0.2,0.19699999999999998,0.47,0.2239,1,16,17,Dingin
374,2011-01-17,Spring,2011,1,1,1,1,0,2,0.2,0.19699999999999998,0.44,0.19399999999999998,1,15,16,Dingin
375,2011-01-17,Spring,2011,1,2,1,1,0,2,0.18,0.1667,0.43,0.2537,0,8,8,Dingin
376,2011-01-17,Spring,2011,1,3,1,1,0,2,0.18,0.1818,0.43,0.19399999999999998,0,2,2,Dingin
377,2011-01-17,Spring,2011,1,4,1,1,0,2,0.18,0.19699999999999998,0.43,0.1343,1,2,3,Dingin
378,2011-01-17,Spring,2011,1,5,1,1,0,2,0.18,0.19699999999999998,0.43,0.1642,0,1,1,Dingin
379,2011-01-17,Spring,2011,1,6,1,1,0,2,0.18,0.1818,0.43,0.19399999999999998,0,5,5,Dingin
380,2011-01-17,Spring,2011,1,7,1,1,0,2,0.16,0.1818,0.5,0.1343,4,9,13,Dingin
381,2011-01-17,Spring,2011,1,8,1,1,0,2,0.16,0.1515,0.47,0.2239,3,30,33,Dingin
382,2011-01-17,Spring,2011,1,9,1,1,0,2,0.16,0.1515,0.47,0.2239,8,39,47,Dingin
383,2011-01-17,Spring,2011,1,10,1,1,0,2,0.16,0.1515,0.5,0.2537,7,50,57,Dingin
384,2011-01-17,Spring,2011,1,11,1,1,0,2,0.16,0.1515,0.55,0.19399999999999998,9,55,64,Dingin
385,2011-01-17,Spring,2011,1,12,1,1,0,2,0.18,0.19699999999999998,0.47,0.1343,10,70,80,Dingin
386,2011-01-17,Spring,2011,1,13,1,1,0,2,0.18,0.19699999999999998,0.47,0.1343,13,80,93,Dingin
387,2011-01-17,Spring,2011,1,14,1,1,0,2,0.18,0.2121,0.43,0.1045,12,74,86,Dingin
388,2011-01-17,Spring,2011,1,15,1,1,0,2,0.2,0.2121,0.47,0.1642,21,72,93,Dingin
389,2011-01-17,Spring,2011,1,16,1,1,0,2,0.2,0.2121,0.47,0.1642,6,76,82,Dingin
390,2011-01-17,Spring,2011,1,17,1,1,0,1,0.2,0.19699999999999998,0.51,0.19399999999999998,4,67,71,Dingin
391,2011-01-17,Spring,2011,1,18,1,1,0,2,0.18,0.1667,0.55,0.2537,7,85,92,Dingin
392,2011-01-17,Spring,2011,1,19,1,1,0,3,0.18,0.1818,0.59,0.19399999999999998,2,58,60,Dingin
393,2011-01-17,Spring,2011,1,20,1,1,0,3,0.16,0.1515,0.8,0.19399999999999998,4,29,33,Dingin
394,2011-01-17,Spring,2011,1,21,1,1,0,3,0.16,0.1515,0.8,0.19399999999999998,3,24,27,Dingin
395,2011-01-17,Spring,2011,1,22,1,1,0,3,0.14,0.1212,0.93,0.2537,0,13,13,Dingin
396,2011-01-17,Spring,2011,1,23,1,1,0,3,0.16,0.1364,0.86,0.2836,1,3,4,Dingin
397,2011-01-18,Spring,2011,1,12,0,2,1,2,0.2,0.1818,0.86,0.3284,0,3,3,Dingin
398,2011-01-18,Spring,2011,1,13,0,2,1,2,0.2,0.19699999999999998,0.86,0.2239,0,22,22,Dingin
399,2011-01-18,Spring,2011,1,14,0,2,1,2,0.22,0.2273,0.8,0.1642,2,26,28,Dingin
400,2011-01-18,Spring,2011,1,15,0,2,1,2,0.22,0.2273,0.87,0.1642,3,32,35,Dingin
401,2011-01-18,Spring,2011,1,16,0,2,1,2,0.22,0.2273,0.87,0.19399999999999998,0,61,61,Dingin
402,2011-01-18,Spring,2011,1,17,0,2,1,2,0.22,0.2273,0.82,0.19399999999999998,1,124,125,Dingin
403,2011-01-18,Spring,2011,1,18,0,2,1,2,0.22,0.2273,0.8,0.1642,1,132,133,Dingin
404,2011-01-18,Spring,2011,1,19,0,2,1,2,0.22,0.2273,0.8,0.1343,1,98,99,Dingin
405,2011-01-18,Spring,2011,1,20,0,2,1,2,0.22,0.2727,0.87,0.0,0,83,83,Dingin
406,2011-01-18,Spring,2011,1,21,0,2,1,2,0.22,0.2424,0.93,0.1045,0,41,41,Dingin
407,2011-01-18,Spring,2011,1,22,0,2,1,2,0.22,0.2576,0.93,0.0896,0,33,33,Dingin
408,2011-01-18,Spring,2011,1,23,0,2,1,2,0.22,0.2727,0.93,0.0,1,19,20,Dingin
409,2011-01-19,Spring,2011,1,0,0,3,1,2,0.22,0.2727,0.93,0.0,0,3,3,Dingin
410,2011-01-19,Spring,2011,1,1,0,3,1,3,0.22,0.2273,0.93,0.1343,1,6,7,Dingin
411,2011-01-19,Spring,2011,1,2,0,3,1,3,0.22,0.2273,0.93,0.1343,0,3,3,Dingin
412,2011-01-19,Spring,2011,1,4,0,3,1,3,0.22,0.2273,0.93,0.1343,1,1,2,Dingin
413,2011-01-19,Spring,2011,1,5,0,3,1,2,0.22,0.2576,0.93,0.0896,0,7,7,Dingin
414,2011-01-19,Spring,2011,1,6,0,3,1,2,0.22,0.2576,0.93,0.0896,0,32,32,Dingin
415,2011-01-19,Spring,2011,1,7,0,3,1,2,0.24,0.2576,0.92,0.1045,1,89,90,Dingin
416,2011-01-19,Spring,2011,1,8,0,3,1,2,0.24,0.2576,0.93,0.1045,1,196,197,Dingin
417,2011-01-19,Spring,2011,1,9,0,3,1,2,0.24,0.2576,0.93,0.1045,2,107,109,Dingin
418,2011-01-19,Spring,2011,1,10,0,3,1,2,0.26,0.2727,0.93,0.1343,1,46,47,Dingin
419,2011-01-19,Spring,2011,1,11,0,3,1,2,0.28,0.303,0.87,0.0896,5,47,52,Dingin
420,2011-01-19,Spring,2011,1,12,0,3,1,2,0.3,0.3182,0.81,0.0896,5,65,70,Dingin
421,2011-01-19,Spring,2011,1,13,0,3,1,1,0.4,0.4091,0.62,0.2836,11,67,78,Sejuk
422,2011-01-19,Spring,2011,1,14,0,3,1,1,0.4,0.4091,0.58,0.2537,7,68,75,Sejuk
423,2011-01-19,Spring,2011,1,15,0,3,1,1,0.4,0.4091,0.54,0.2836,4,78,82,Sejuk
424,2011-01-19,Spring,2011,1,16,0,3,1,1,0.38,0.3939,0.58,0.3881,10,94,104,Sejuk
425,2011-01-19,Spring,2011,1,17,0,3,1,1,0.36,0.3333,0.57,0.3284,7,190,197,Sejuk
426,2011-01-19,Spring,2011,1,18,0,3,1,1,0.34,0.3182,0.61,0.2836,5,156,161,Sejuk
427,2011-01-19,Spring,2011,1,19,0,3,1,1,0.32,0.2879,0.57,0.4179,4,108,112,Sejuk
428,2011-01-19,Spring,2011,1,20,0,3,1,1,0.32,0.303,0.49,0.2985,2,74,76,Sejuk
429,2011-01-19,Spring,2011,1,21,0,3,1,1,0.32,0.2879,0.49,0.4179,4,55,59,Sejuk
430,2011-01-19,Spring,2011,1,22,0,3,1,1,0.3,0.303,0.52,0.1642,6,53,59,Dingin
431,2011-01-19,Spring,2011,1,23,0,3,1,1,0.3,0.2727,0.52,0.4627,1,27,28,Dingin
432,2011-01-20,Spring,2011,1,0,0,4,1,1,0.26,0.2273,0.56,0.3881,5,8,13,Dingin
433,2011-01-20,Spring,2011,1,1,0,4,1,1,0.26,0.2727,0.56,0.0,2,3,5,Dingin
434,2011-01-20,Spring,2011,1,2,0,4,1,1,0.26,0.2727,0.56,0.0,0,2,2,Dingin
435,2011-01-20,Spring,2011,1,3,0,4,1,1,0.26,0.2576,0.56,0.1642,0,1,1,Dingin
436,2011-01-20,Spring,2011,1,4,0,4,1,1,0.26,0.2576,0.56,0.1642,0,1,1,Dingin
437,2011-01-20,Spring,2011,1,5,0,4,1,1,0.24,0.2273,0.6,0.2239,0,6,6,Dingin
438,2011-01-20,Spring,2011,1,6,0,4,1,1,0.22,0.2121,0.6,0.2239,0,35,35,Dingin
439,2011-01-20,Spring,2011,1,7,0,4,1,1,0.22,0.2121,0.55,0.2239,1,100,101,Dingin
440,2011-01-20,Spring,2011,1,8,0,4,1,1,0.22,0.2121,0.55,0.2836,2,247,249,Dingin
441,2011-01-20,Spring,2011,1,9,0,4,1,2,0.24,0.2273,0.52,0.2239,3,140,143,Dingin
442,2011-01-20,Spring,2011,1,10,0,4,1,1,0.26,0.2273,0.48,0.2985,1,56,57,Dingin
443,2011-01-20,Spring,2011,1,11,0,4,1,2,0.28,0.2727,0.45,0.1642,5,63,68,Dingin
444,2011-01-20,Spring,2011,1,12,0,4,1,2,0.3,0.3333,0.42,0.0,7,77,84,Dingin
445,2011-01-20,Spring,2011,1,13,0,4,1,2,0.28,0.2879,0.45,0.1045,12,86,98,Dingin
446,2011-01-20,Spring,2011,1,14,0,4,1,2,0.3,0.303,0.45,0.1343,6,75,81,Dingin
447,2011-01-20,Spring,2011,1,15,0,4,1,2,0.32,0.3182,0.45,0.19399999999999998,8,62,70,Sejuk
448,2011-01-20,Spring,2011,1,16,0,4,1,2,0.3,0.303,0.49,0.1343,8,83,91,Dingin
449,2011-01-20,Spring,2011,1,17,0,4,1,2,0.3,0.3182,0.49,0.1045,8,207,215,Dingin
450,2011-01-20,Spring,2011,1,18,0,4,1,2,0.26,0.2576,0.56,0.19399999999999998,1,184,185,Dingin
451,2011-01-20,Spring,2011,1,19,0,4,1,1,0.26,0.2273,0.56,0.3284,6,146,152,Dingin
452,2011-01-20,Spring,2011,1,20,0,4,1,2,0.26,0.2424,0.6,0.2836,2,124,126,Dingin
453,2011-01-20,Spring,2011,1,21,0,4,1,2,0.24,0.2273,0.6,0.2537,3,54,57,Dingin
454,2011-01-20,Spring,2011,1,22,0,4,1,2,0.24,0.2121,0.65,0.2836,0,56,56,Dingin
455,2011-01-20,Spring,2011,1,23,0,4,1,2,0.24,0.2121,0.65,0.3284,3,28,31,Dingin
456,2011-01-21,Spring,2011,1,0,0,5,1,2,0.24,0.2273,0.7,0.2537,1,20,21,Dingin
457,2011-01-21,Spring,2011,1,1,0,5,1,2,0.24,0.2273,0.7,0.2537,0,6,6,Dingin
458,2011-01-21,Spring,2011,1,2,0,5,1,3,0.24,0.2424,0.75,0.1642,0,2,2,Dingin
459,2011-01-21,Spring,2011,1,3,0,5,1,3,0.22,0.2121,0.8,0.2985,0,1,1,Dingin
460,2011-01-21,Spring,2011,1,4,0,5,1,2,0.22,0.2576,0.87,0.0896,0,1,1,Dingin
461,2011-01-21,Spring,2011,1,5,0,5,1,1,0.24,0.19699999999999998,0.6,0.4179,1,4,5,Dingin
462,2011-01-21,Spring,2011,1,6,0,5,1,1,0.22,0.2121,0.55,0.2537,0,27,27,Dingin
463,2011-01-21,Spring,2011,1,7,0,5,1,1,0.2,0.1818,0.51,0.2836,2,66,68,Dingin
464,2011-01-21,Spring,2011,1,8,0,5,1,1,0.2,0.1818,0.47,0.3284,7,210,217,Dingin
465,2011-01-21,Spring,2011,1,9,0,5,1,1,0.2,0.1818,0.51,0.3582,7,159,166,Dingin
466,2011-01-21,Spring,2011,1,10,0,5,1,1,0.2,0.1667,0.47,0.4627,6,57,63,Dingin
467,2011-01-21,Spring,2011,1,11,0,5,1,1,0.22,0.1818,0.41,0.4627,6,53,59,Dingin
468,2011-01-21,Spring,2011,1,12,0,5,1,1,0.22,0.1818,0.27,0.5821,11,67,78,Dingin
469,2011-01-21,Spring,2011,1,13,0,5,1,1,0.2,0.1515,0.21,0.5821,8,65,73,Dingin
470,2011-01-21,Spring,2011,1,14,0,5,1,1,0.2,0.1515,0.25,0.5224,6,56,62,Dingin
471,2011-01-21,Spring,2011,1,15,0,5,1,1,0.16,0.1212,0.26,0.4478,4,61,65,Dingin
472,2011-01-21,Spring,2011,1,16,0,5,1,1,0.16,0.1364,0.26,0.3582,0,97,97,Dingin
473,2011-01-21,Spring,2011,1,17,0,5,1,1,0.14,0.1212,0.28,0.3582,10,151,161,Dingin
474,2011-01-21,Spring,2011,1,18,0,5,1,1,0.12,0.1212,0.3,0.2537,1,119,120,Dingin
475,2011-01-21,Spring,2011,1,19,0,5,1,1,0.12,0.1061,0.3,0.3284,3,93,96,Dingin
476,2011-01-21,Spring,2011,1,20,0,5,1,1,0.1,0.0758,0.33,0.4179,1,52,53,Dingin
477,2011-01-21,Spring,2011,1,21,0,5,1,1,0.08,0.0758,0.38,0.2836,0,41,41,Dingin
478,2011-01-21,Spring,2011,1,22,0,5,1,1,0.06,0.0303,0.41,0.3881,1,33,34,Dingin
479,2011-01-21,Spring,2011,1,23,0,5,1,1,0.06,0.0455,0.38,0.3284,0,27,27,Dingin
480,2011-01-22,Spring,2011,1,0,0,6,0,1,0.04,0.0303,0.45,0.2537,0,13,13,Dingin
